open_time,open_datetime,open,high,low,close,volume
1780905600000,2026-06-08 04:00:00,63284.0,63284.0,63062.0,63190.74,182.69387
1780906500000,2026-06-08 04:15:00,63190.74,63220.0,62992.01,63103.99,128.92215
1780907400000,2026-06-08 04:30:00,63103.99,63196.0,63046.0,63166.0,88.57041
1780908300000,2026-06-08 04:45:00,63166.0,63184.0,63029.05,63132.83,90.56414
1780909200000,2026-06-08 05:00:00,63132.84,63339.51,63128.47,63337.2,152.57299
1780910100000,2026-06-08 05:15:00,63337.19,63577.86,63294.01,63388.55,222.60256
1780911000000,2026-06-08 05:30:00,63388.55,63412.74,63170.0,63363.13,161.85441
1780911900000,2026-06-08 05:45:00,63363.14,63504.81,63333.34,63502.0,169.9023
1780912800000,2026-06-08 06:00:00,63501.99,63568.19,63366.87,63387.99,292.21189
1780913700000,2026-06-08 06:15:00,63387.98,63387.99,63109.33,63152.0,145.01209
1780914600000,2026-06-08 06:30:00,63152.0,63426.0,63138.0,63218.01,174.39013
1780915500000,2026-06-08 06:45:00,63218.01,63234.0,63096.88,63172.3,371.05879
1780916400000,2026-06-08 07:00:00,63172.3,63454.54,63058.0,63445.99,249.7342
1780917300000,2026-06-08 07:15:00,63446.0,63670.0,63370.7,63616.37,228.67974
1780918200000,2026-06-08 07:30:00,63616.37,63873.08,63541.94,63632.9,602.07879
1780919100000,2026-06-08 07:45:00,63632.89,63663.99,63421.04,63479.61,491.626
1780920000000,2026-06-08 08:00:00,63479.62,63656.0,62718.3,62720.81,1067.19657
1780920900000,2026-06-08 08:15:00,62720.81,63104.0,62720.8,63103.99,336.38363
1780921800000,2026-06-08 08:30:00,63103.99,63666.66,63103.99,63638.73,416.25145
1780922700000,2026-06-08 08:45:00,63638.73,63933.18,63526.0,63872.0,769.2613
1780923600000,2026-06-08 09:00:00,63872.0,63943.56,63717.94,63780.65,233.8191
1780924500000,2026-06-08 09:15:00,63780.64,63920.0,63576.0,63593.01,390.47406
1780925400000,2026-06-08 09:30:00,63593.01,63762.67,63362.1,63486.0,403.57816
1780926300000,2026-06-08 09:45:00,63486.0,63874.0,63420.01,63758.0,276.70592
1780927200000,2026-06-08 10:00:00,63758.0,63910.04,63560.68,63874.0,251.15416
1780928100000,2026-06-08 10:15:00,63874.0,63887.45,63605.63,63756.37,506.67888
1780929000000,2026-06-08 10:30:00,63756.37,63940.4,63756.37,63905.73,394.02689
1780929900000,2026-06-08 10:45:00,63905.73,64077.57,63828.0,63964.08,785.98625
1780930800000,2026-06-08 11:00:00,63964.07,64198.0,63884.01,64184.0,694.88492
1780931700000,2026-06-08 11:15:00,64183.99,64200.0,63937.53,64000.01,675.81084
1780932600000,2026-06-08 11:30:00,64000.01,64006.0,63800.75,63866.0,637.70286
1780933500000,2026-06-08 11:45:00,63865.99,64028.0,63711.0,63774.48,286.89234
1780934400000,2026-06-08 12:00:00,63774.48,63938.0,63668.51,63800.01,196.04296
1780935300000,2026-06-08 12:15:00,63800.01,64046.86,63800.0,63874.01,258.2702
1780936200000,2026-06-08 12:30:00,63874.01,63878.0,63583.28,63677.99,196.84542
1780937100000,2026-06-08 12:45:00,63678.0,63692.0,63472.0,63532.01,222.77764
1780938000000,2026-06-08 13:00:00,63532.01,63581.77,63301.77,63356.05,294.63965
1780938900000,2026-06-08 13:15:00,63356.05,63646.0,63356.05,63626.0,141.93923
1780939800000,2026-06-08 13:30:00,63625.99,63626.0,63268.01,63380.55,514.01381
1780940700000,2026-06-08 13:45:00,63380.56,63550.0,63380.17,63550.0,94.16795
1780941600000,2026-06-08 14:00:00,63549.99,63636.12,63517.59,63588.65,126.14054
1780942500000,2026-06-08 14:15:00,63588.65,63657.02,63532.47,63640.03,89.18504
1780943400000,2026-06-08 14:30:00,63640.03,63690.0,63433.5,63500.01,99.74548
1780944300000,2026-06-08 14:45:00,63500.01,63516.0,63339.98,63466.83,99.70049
1780945200000,2026-06-08 15:00:00,63466.83,63556.0,63382.0,63428.0,79.21932
1780946100000,2026-06-08 15:15:00,63428.01,63568.0,63368.0,63526.0,85.86088
1780947000000,2026-06-08 15:30:00,63526.0,63596.0,63436.0,63488.0,93.6709
1780947900000,2026-06-08 15:45:00,63488.01,63556.45,63356.0,63372.01,120.92177
1780948800000,2026-06-08 16:00:00,63372.01,63432.84,63210.0,63250.0,114.40373
1780949700000,2026-06-08 16:15:00,63250.0,63312.0,63160.31,63170.9,355.50235
1780950600000,2026-06-08 16:30:00,63170.89,63411.98,63166.98,63388.0,246.59226
1780951500000,2026-06-08 16:45:00,63388.0,63485.49,63368.11,63485.49,77.45775
1780952400000,2026-06-08 17:00:00,63485.49,63792.92,63483.41,63730.84,130.28663
1780953300000,2026-06-08 17:15:00,63730.83,63770.0,63622.0,63714.75,78.49562
1780954200000,2026-06-08 17:30:00,63714.76,63850.0,63633.46,63837.99,81.80472
1780955100000,2026-06-08 17:45:00,63838.0,63838.0,63728.96,63728.96,122.60842
1780956000000,2026-06-08 18:00:00,63728.96,63728.96,63294.0,63294.01,216.12069
1780956900000,2026-06-08 18:15:00,63294.01,63449.33,63210.0,63364.83,141.95167
1780957800000,2026-06-08 18:30:00,63364.83,63387.48,63246.0,63306.01,126.91508
1780958700000,2026-06-08 18:45:00,63306.01,63456.0,63236.22,63440.01,86.06159
1780959600000,2026-06-08 19:00:00,63440.0,63587.81,63406.0,63587.81,59.31842
1780960500000,2026-06-08 19:15:00,63587.81,63594.0,63078.0,63152.01,159.81943
1780961400000,2026-06-08 19:30:00,63152.01,63196.0,63013.5,63134.0,115.36294
1780962300000,2026-06-08 19:45:00,63134.0,63134.0,62978.66,63085.99,198.61555
1780963200000,2026-06-08 20:00:00,63086.0,63148.38,63000.0,63004.7,108.05721
1780964100000,2026-06-08 20:15:00,63004.71,63184.0,62457.0,62728.0,935.67989
1780965000000,2026-06-08 20:30:00,62728.0,62775.3,62561.22,62714.0,389.49671
1780965900000,2026-06-08 20:45:00,62714.01,62714.01,62423.07,62562.0,435.20003
1780966800000,2026-06-08 21:00:00,62562.0,62720.17,62546.62,62666.0,228.06842
1780967700000,2026-06-08 21:15:00,62666.0,62865.17,62622.0,62778.0,251.10226
1780968600000,2026-06-08 21:30:00,62778.0,62879.1,62702.0,62779.99,150.28343
